BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DEATH,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_LOCATION,END_RANGE,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
201705,5,1841,201705,5,2030,PENNSYLVANIA,42,2017,May,Flash Flood,C,5,ARMSTRONG,PBZ,05-MAY-17 18:41:00,EST-5,05-MAY-17 20:30:00,0,0,0,0,0,5.00K,0.00K,County Official,,,Heavy Rain,,,,1,ADRIAN,1,ADRIAN,40.88,-79.54,40.8704,-79.5405
201705,5,1843,201705,5,1843,PENNSYLVANIA,42,2017,May,Flash Flood,C,129,WESTMORELAND,PBZ,05-MAY-17 18:43:00,EST-5,05-MAY-17 18:43:00,0,0,0,0,0,3.00K,0.00K,County Official,,,Heavy Rain,,,,1,YUKON,1,MENDON,40.2248,-79.6683,40.192,-79.6738
201705,5,1845,201705,7,2315,WASHINGTON,53,2017,May,Flood,C,19,FERRY,OTX,05-MAY-17 18:45:00,PST-8,07-MAY-17 23:15:00,0,0,0,0,0,5.00K,0.00K,River/Stream Gage,,,Heavy Rain / Snow Melt,,,,5,TORODA,0,TORODA,48.9996,-118.7904,48.9352,-118.7663
201705,5,1900,201705,5,2030,PENNSYLVANIA,42,2017,May,Flash Flood,C,129,WESTMORELAND,PBZ,05-MAY-17 19:00:00,EST-5,05-MAY-17 20:30:00,0,0,0,0,0,8.00K,0.00K,County Official,,,Heavy Rain,,,,0,WEST LEECHBURG,1,GOSSER HILL,40.623,-79.618,40.6265,-79.5957
201705,5,1900,201705,5,2030,PENNSYLVANIA,42,2017,May,Flood,C,129,WESTMORELAND,PBZ,05-MAY-17 19:00:00,EST-5,05-MAY-17 20:30:00,0,0,0,0,0,2.00K,0.00K,County Official,,,Heavy Rain,,,,0,EAST VANDERGRIFT,0,EAST VANDERGRIFT,40.602,-79.5694,40.6023,-79.5726
201705,5,1919,201705,6,611,WEST VIRGINIA,54,2017,May,Flood,C,3,BERKELEY,LWX,05-MAY-17 19:19:00,EST-5,06-MAY-17 06:11:00,0,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,1,TOMAHAWK,1,TOMAHAWK,39.51,-78.04,39.5146,-78.0364
201705,5,2030,201705,6,115,OREGON,41,2017,May,Flood,C,63,WALLOWA,PDT,05-MAY-17 20:30:00,PST-8,06-MAY-17 01:15:00,0,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain / Snow Melt,,,,2,IMNAHA,2,IMNAHA,45.5465,-116.8364,45.5473,-116.8317
201705,5,2030,201705,6,800,PENNSYLVANIA,42,2017,May,Flood,C,5,ARMSTRONG,PBZ,05-MAY-17 20:30:00,EST-5,06-MAY-17 08:00:00,0,0,0,0,0,10.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,0,CADOGAN,1,ROSSTON,40.7522,-79.5733,40.7556,-79.5568
201705,5,2225,201705,6,25,WEST VIRGINIA,54,2017,May,Flash Flood,C,41,LEWIS,RLX,05-MAY-17 22:25:00,EST-5,06-MAY-17 00:25:00,0,0,0,0,0,2.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,3,CAMDEN,2,ROHRBOUGH,39.0129,-80.549,38.9574,-80.4419
201705,5,2230,201705,6,800,PENNSYLVANIA,42,2017,May,Flood,C,31,CLARION,PBZ,05-MAY-17 22:30:00,EST-5,06-MAY-17 08:00:00,0,0,0,0,0,5.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,CLARION CO ARPT,2,SHIPPENVILLE,41.2276,-79.4779,41.2639,-79.4397
201705,5,2318,201705,6,1815,WEST VIRGINIA,54,2017,May,Flood,C,65,MORGAN,LWX,05-MAY-17 23:18:00,EST-5,06-MAY-17 18:15:00,0,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,3,GREAT CACAPON,3,GREAT CACAPON,39.58,-78.31,39.5828,-78.3081
201706,5,0,201706,5,400,GEORGIA,13,2017,June,Flash Flood,C,295,WALKER,FFC,05-JUN-17 00:00:00,EST-5,05-JUN-17 04:00:00,0,0,0,0,0,3.00K,0.00K,State Official,,,Heavy Rain,,,,3,OAKTON,1,OAKTON,34.562,-85.2828,34.609,-85.2711
201706,5,0,201706,23,0,WYOMING,56,2017,June,Flood,C,35,SUBLETTE,RIW,05-JUN-17 00:00:00,MST-7,23-JUN-17 00:00:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain / Snow Melt,,,,19,CALPET,7,CALPET,42.1392,-109.9539,42.1991,-110.1737
201706,5,0,201706,23,0,WYOMING,56,2017,June,Flood,C,23,LINCOLN,RIW,05-JUN-17 00:00:00,MST-7,23-JUN-17 00:00:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain / Snow Melt,,,,12,LA BARGE,9,FONTENELLE,42.2103,-109.9773,42.1431,-109.9979
201706,5,0,201706,19,0,WYOMING,56,2017,June,Flood,C,35,SUBLETTE,RIW,05-JUN-17 00:00:00,MST-7,19-JUN-17 00:00:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain / Snow Melt,,,,7,MARBLETON,8,BIG PINEY,42.5555,-109.9623,42.5481,-109.9364
201706,5,10,201706,5,330,GEORGIA,13,2017,June,Flash Flood,C,55,CHATTOOGA,FFC,05-JUN-17 00:10:00,EST-5,05-JUN-17 03:30:00,0,0,0,0,0,9.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,0,LYERLY,1,LYERLY,34.3986,-85.3952,34.3921,-85.3893
201706,5,15,201706,5,200,TENNESSEE,47,2017,June,Flash Flood,C,165,SUMNER,OHX,05-JUN-17 00:15:00,CST-6,05-JUN-17 02:00:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,MITCHELLVILLE,2,SOUTH TUNNEL,36.6087,-86.5577,36.4887,-86.5015
201706,5,40,201706,5,330,GEORGIA,13,2017,June,Flash Flood,C,55,CHATTOOGA,FFC,05-JUN-17 00:40:00,EST-5,05-JUN-17 03:30:00,0,0,0,0,0,15.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,HAYWOOD,2,ZULA,34.4725,-85.2005,34.4511,-85.2086
201706,5,300,201706,5,500,ARKANSAS,5,2017,June,Flash Flood,C,115,POPE,LZK,05-JUN-17 03:00:00,CST-6,05-JUN-17 05:00:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,1,ATKINS,1,ATKINS,35.2484,-92.933,35.2454,-92.9331
201706,5,515,201706,5,715,TENNESSEE,47,2017,June,Flash Flood,C,49,FENTRESS,OHX,05-JUN-17 05:15:00,CST-6,05-JUN-17 07:15:00,0,0,0,0,0,5.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,0,HELENA,2,JAMESTOWN,36.4245,-85.0242,36.3967,-84.9367
201706,5,518,201706,5,830,OHIO,39,2017,June,Flash Flood,C,101,MARION,CLE,05-JUN-17 05:18:00,EST-5,05-JUN-17 08:30:00,0,0,0,0,0,15.00K,0.00K,Fire Department/Rescue,,,Heavy Rain,,,,1,OAK KNOLL,1,MARION,40.565,-83.1332,40.5963,-83.1384
201706,5,615,201706,5,1115,TENNESSEE,47,2017,June,Flood,C,165,SUMNER,OHX,05-JUN-17 06:15:00,CST-6,05-JUN-17 11:15:00,0,0,0,0,0,5.00K,0.00K,Social Media,,,Heavy Rain,,,,2,MITCHELLVILLE,1,BRACKENTOWN,36.6081,-86.5421,36.5996,-86.3876
201706,5,715,201706,5,915,ARKANSAS,5,2017,June,Flash Flood,C,63,INDEPENDENCE,LZK,05-JUN-17 07:15:00,CST-6,05-JUN-17 09:15:00,0,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,1,BATESVILLE,1,BATESVILLE,35.77,-91.64,35.7617,-91.649
201706,5,822,201706,5,1022,ARKANSAS,5,2017,June,Flash Flood,C,63,INDEPENDENCE,LZK,05-JUN-17 08:22:00,CST-6,05-JUN-17 10:22:00,0,0,0,0,0,0.00K,0.00K,County Official,,,Heavy Rain,,,,1,BATESVILLE,1,BATESVILLE,35.77,-91.64,35.761,-91.651
201706,5,930,201706,5,1330,WEST VIRGINIA,54,2017,June,Flood,C,19,FAYETTE,RLX,05-JUN-17 09:30:00,EST-5,05-JUN-17 13:30:00,0,0,0,0,0,4.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,COAL FIELD,0,ELKRIDGE,37.9927,-81.3561,38.0861,-81.3323
201706,5,1020,201706,5,1420,ARKANSAS,5,2017,June,Flash Flood,C,55,GREENE,MEG,05-JUN-17 10:20:00,CST-6,05-JUN-17 14:20:00,0,0,0,0,0,10.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,1,PARAGOULD,1,PARAGOULD,36.0563,-90.4856,36.0547,-90.4872
201706,5,1107,201706,6,1507,ARKANSAS,5,2017,June,Flash Flood,C,31,CRAIGHEAD,MEG,05-JUN-17 11:07:00,CST-6,06-JUN-17 15:07:00,0,0,0,0,0,10.00K,0.00K,911 Call Center,,,Heavy Rain,,,,0,GREENSBORO,1,GREENSBORO,35.9527,-90.6259,35.9427,-90.6374
201706,5,1110,201706,5,1420,ARKANSAS,5,2017,June,Flash Flood,C,55,GREENE,MEG,05-JUN-17 11:10:00,CST-6,05-JUN-17 14:20:00,0,0,0,0,0,30.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,PARAGOULD,2,PARAGOULD,36.0491,-90.4978,36.0375,-90.5088
201706,5,1205,201706,5,1505,WEST VIRGINIA,54,2017,June,Flood,C,81,RALEIGH,RLX,05-JUN-17 12:05:00,EST-5,05-JUN-17 15:05:00,0,0,0,0,0,5.00K,0.00K,Department of Highways,,,Heavy Rain,,,,1,DOROTHY,2,ROWLAND,37.9554,-81.4696,37.8561,-81.3962
201706,5,1308,201706,5,1600,TENNESSEE,47,2017,June,Flash Flood,C,45,DYER,MEG,05-JUN-17 13:08:00,CST-6,05-JUN-17 16:00:00,0,0,0,0,0,5.00K,0.00K,Public,,,Heavy Rain,,,,1,JENKINSVILLE,1,JENKINSVILLE,36.0624,-89.4012,36.0594,-89.4019
201706,5,1420,201706,5,1520,MISSISSIPPI,28,2017,June,Flood,C,75,LAUDERDALE,JAN,05-JUN-17 14:20:00,CST-6,05-JUN-17 15:20:00,0,0,0,0,0,10.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,MERIDIAN,1,BONITA,32.3729,-88.6975,32.3715,-88.6934
201706,5,1530,201706,5,1700,TENNESSEE,47,2017,June,Flash Flood,C,131,OBION,MEG,05-JUN-17 15:30:00,CST-6,05-JUN-17 17:00:00,0,0,0,0,0,5.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,0,UNION CITY,1,UNION CITY,36.4201,-89.0571,36.4147,-89.0573
201706,5,1630,201706,5,1800,NEW YORK,36,2017,June,Flood,C,25,DELAWARE,BGM,05-JUN-17 16:30:00,EST-5,05-JUN-17 18:00:00,0,0,0,0,0,1.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,TREADWELL,2,TREADWELL,42.32,-75.04,42.3291,-75.0318
201706,5,1650,201706,5,1900,NEW YORK,36,2017,June,Flash Flood,C,25,DELAWARE,BGM,05-JUN-17 16:50:00,EST-5,05-JUN-17 19:00:00,0,0,0,0,0,35.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,MEREDITH,0,DELHI,42.32,-74.94,42.2809,-74.9178
201706,5,1700,201706,5,1930,NEW YORK,36,2017,June,Flash Flood,C,25,DELAWARE,BGM,05-JUN-17 17:00:00,EST-5,05-JUN-17 19:30:00,0,0,0,0,0,8.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,COLCHESTER,2,COLCHESTER,42.2002,-75.0836,42.2018,-75.0962
201706,5,1715,201706,5,1945,NEW YORK,36,2017,June,Flash Flood,C,25,DELAWARE,BGM,05-JUN-17 17:15:00,EST-5,05-JUN-17 19:45:00,0,0,0,0,0,25.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,3,WALTON,4,MERRICKVILLE,42.2184,-75.1101,42.2809,-75.0957
201706,5,1725,201706,5,1945,NEW YORK,36,2017,June,Flash Flood,C,25,DELAWARE,BGM,05-JUN-17 17:25:00,EST-5,05-JUN-17 19:45:00,0,0,0,0,0,20.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,3,COLCHESTER,3,HAWLEYS,42.2177,-75.084,42.2148,-75.062
201706,5,1730,201706,5,1900,NORTH CAROLINA,37,2017,June,Flash Flood,C,127,NASH,RAH,05-JUN-17 17:30:00,EST-5,05-JUN-17 19:00:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,WESTRY,3,DRAKE,35.99,-77.9,35.99,-77.82
201706,5,1930,201706,5,2030,WYOMING,56,2017,June,Flash Flood,C,25,NATRONA,RIW,05-JUN-17 19:30:00,MST-7,05-JUN-17 20:30:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,RED BUTTES VILLAGE,1,RED BUTTES VILLAGE,42.798,-106.4375,42.7979,-106.438
201707,5,510,201707,5,945,OKLAHOMA,40,2017,July,Flash Flood,C,89,MCCURTAIN,SHV,05-JUL-17 05:10:00,CST-6,05-JUL-17 09:45:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,0,NORTH VALIANT,0,NORTH VALIANT,34.0039,-95.1004,34.003,-95.1005
201707,5,530,201707,5,815,OKLAHOMA,40,2017,July,Flash Flood,C,23,CHOCTAW,TSA,05-JUL-17 05:30:00,CST-6,05-JUL-17 08:15:00,0,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,0,SPEER,0,SPEER,34.12,-95.55,34.1185,-95.5467
201707,5,535,201707,5,945,ARKANSAS,5,2017,July,Flash Flood,C,81,LITTLE RIVER,SHV,05-JUL-17 05:35:00,CST-6,05-JUL-17 09:45:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,ALLEENE,1,ALLEENE,33.7774,-94.2748,33.7789,-94.2717
201707,5,535,201707,5,945,ARKANSAS,5,2017,July,Flash Flood,C,81,LITTLE RIVER,SHV,05-JUL-17 05:35:00,CST-6,05-JUL-17 09:45:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,3,FOREMAN,2,FOREMAN,33.6924,-94.4318,33.7003,-94.4192
201707,5,550,201707,5,945,OKLAHOMA,40,2017,July,Flash Flood,C,89,MCCURTAIN,SHV,05-JUL-17 05:50:00,CST-6,05-JUL-17 09:45:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,1,NORTH VALIANT,2,HOLLY CREEK,34.0124,-95.1052,33.9742,-94.8587
201707,5,658,201707,5,815,OKLAHOMA,40,2017,July,Flash Flood,C,127,PUSHMATAHA,TSA,05-JUL-17 06:58:00,CST-6,05-JUL-17 08:15:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,3,ANTLERS ARPT,3,ANTLERS ARPT,34.1809,-95.6019,34.1626,-95.6297
201707,5,658,201707,5,945,ARKANSAS,5,2017,July,Flash Flood,C,81,LITTLE RIVER,SHV,05-JUL-17 06:58:00,CST-6,05-JUL-17 09:45:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,0,CROSS RDS,1,CROSS RDS,33.8331,-94.3779,33.8402,-94.3702
201707,5,700,201707,5,945,TEXAS,48,2017,July,Flash Flood,C,387,RED RIVER,SHV,05-JUL-17 07:00:00,CST-6,05-JUL-17 09:45:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,0,CLARKSVILLE,0,CLARKSVILLE,33.6212,-95.0532,33.6209,-95.0508
201707,5,700,201707,5,945,OKLAHOMA,40,2017,July,Flash Flood,C,89,MCCURTAIN,SHV,05-JUL-17 07:00:00,CST-6,05-JUL-17 09:45:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,NORTH VALIANT,2,GOLDEN,34.0217,-95.0815,34.0095,-94.9239
201707,5,711,201707,5,945,ARKANSAS,5,2017,July,Flash Flood,C,81,LITTLE RIVER,SHV,05-JUL-17 07:11:00,CST-6,05-JUL-17 09:45:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,1,FOREMAN,2,FOREMAN,33.7335,-94.4139,33.7344,-94.3772
201707,5,724,201707,5,945,OKLAHOMA,40,2017,July,Flash Flood,C,89,MCCURTAIN,SHV,05-JUL-17 07:24:00,CST-6,05-JUL-17 09:45:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,1,HAWORTH,0,HAWORTH,33.8526,-94.6583,33.8526,-94.6478
201707,5,730,201707,5,945,ARKANSAS,5,2017,July,Flash Flood,C,81,LITTLE RIVER,SHV,05-JUL-17 07:30:00,CST-6,05-JUL-17 09:45:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,ASHDOWN,2,ASHDOWN,33.6445,-94.1029,33.6446,-94.1018
201707,5,810,201707,5,945,TEXAS,48,2017,July,Flash Flood,C,159,FRANKLIN,SHV,05-JUL-17 08:10:00,CST-6,05-JUL-17 09:45:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,MT VERNON,1,MT VERNON,33.1565,-95.2409,33.1961,-95.2448
201707,5,958,201707,5,1229,VIRGINIA,51,2017,July,Flash Flood,C,79,GREENE,LWX,05-JUL-17 09:58:00,EST-5,05-JUL-17 12:29:00,0,0,0,0,0,0.00K,0.00K,911 Call Center,,,Heavy Rain,,,,2,STANDARDSVILLE,2,STANDARDSVILLE,38.3332,-78.4469,38.3329,-78.4462
201707,5,1040,201707,5,1229,VIRGINIA,51,2017,July,Flash Flood,C,79,GREENE,LWX,05-JUL-17 10:40:00,EST-5,05-JUL-17 12:29:00,0,0,0,0,0,0.00K,0.00K,911 Call Center,,,Heavy Rain,,,,1,GEER,1,GEER,38.3005,-78.4858,38.3003,-78.4895
201707,5,1137,201707,5,1230,VIRGINIA,51,2017,July,Flash Flood,C,79,GREENE,LWX,05-JUL-17 11:37:00,EST-5,05-JUL-17 12:30:00,0,0,0,0,0,0.00K,0.00K,911 Call Center,,,Heavy Rain,,,,2,RUCKERSVILLE,2,RUCKERSVILLE,38.2087,-78.3607,38.2082,-78.359
201707,5,1200,201707,5,1300,VIRGINIA,51,2017,July,Flash Flood,C,3,ALBEMARLE,LWX,05-JUL-17 12:00:00,EST-5,05-JUL-17 13:00:00,0,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain,,,,2,ADVANCE MILLS,1,ADVANCE MILLS,38.2025,-78.451,38.201,-78.4518
201707,5,1200,201707,5,1230,VIRGINIA,51,2017,July,Flash Flood,C,79,GREENE,LWX,05-JUL-17 12:00:00,EST-5,05-JUL-17 12:30:00,0,0,0,0,0,0.00K,0.00K,911 Call Center,,,Heavy Rain,,,,2,QUINQUE,2,QUINQUE,38.2519,-78.4322,38.2518,-78.4328
201707,5,1250,201707,5,1500,VIRGINIA,51,2017,July,Flood,C,79,GREENE,LWX,05-JUL-17 12:50:00,EST-5,05-JUL-17 15:00:00,0,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain,,,,3,STANDARDSVILLE,3,STANDARDSVILLE,38.2922,-78.3747,38.291,-78.3763
201707,5,1250,201707,5,1500,VIRGINIA,51,2017,July,Flood,C,79,GREENE,LWX,05-JUL-17 12:50:00,EST-5,05-JUL-17 15:00:00,0,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain,,,,3,QUINQUE,3,QUINQUE,38.22,-78.45,38.2197,-78.447
201707,5,1250,201707,11,2022,ARKANSAS,5,2017,July,Flood,C,147,WOODRUFF,LZK,05-JUL-17 12:50:00,CST-6,11-JUL-17 20:22:00,0,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,2,AUGUSTA,2,AUGUSTA,35.2945,-91.4038,35.2759,-91.4124
201707,5,1610,201707,5,1800,ILLINOIS,17,2017,July,Flood,C,141,OGLE,LOT,05-JUL-17 16:10:00,CST-6,05-JUL-17 18:00:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,STRATFORD,1,STRATFORD,42.0025,-89.4864,41.9834,-89.4864
201707,5,1703,201707,5,2230,MISSOURI,29,2017,July,Flash Flood,C,127,MARION,LSX,05-JUL-17 17:03:00,CST-6,05-JUL-17 22:30:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,1,WEST QUINCY,0,MARK,39.9358,-91.4379,39.8987,-91.4448
201707,5,1732,201707,5,2000,TEXAS,48,2017,July,Flash Flood,C,439,TARRANT,FWD,05-JUL-17 17:32:00,CST-6,05-JUL-17 20:00:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,KELLER ALTA VISTA AR,1,KELLER ALTA VISTA AR,32.8969,-97.255,32.8945,-97.2551
201707,5,1734,201707,5,2000,TEXAS,48,2017,July,Flash Flood,C,439,TARRANT,FWD,05-JUL-17 17:34:00,CST-6,05-JUL-17 20:00:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,0,FT WORTH BLUE MND AR,0,FT WORTH BLUE MND AR,32.8566,-97.3325,32.8499,-97.3322
201707,5,1738,201707,5,2000,TEXAS,48,2017,July,Flash Flood,C,439,TARRANT,FWD,05-JUL-17 17:38:00,CST-6,05-JUL-17 20:00:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,(FTW)MEACHAM ARPT FT,0,(FTW)MEACHAM ARPT FT,32.8263,-97.3439,32.8235,-97.3445
201707,5,1744,201707,5,2000,TEXAS,48,2017,July,Flash Flood,C,439,TARRANT,FWD,05-JUL-17 17:44:00,CST-6,05-JUL-17 20:00:00,0,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,0,(FTW)MEACHAM ARPT FT,0,HODGE,32.8194,-97.355,32.8029,-97.3542
201707,5,1950,201707,5,2115,TEXAS,48,2017,July,Flash Flood,C,85,COLLIN,FWD,05-JUL-17 19:50:00,CST-6,05-JUL-17 21:15:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,3,CELINA,3,CELINA,33.2828,-96.7877,33.2762,-96.7867
201707,5,1950,201707,5,2115,TEXAS,48,2017,July,Flash Flood,C,85,COLLIN,FWD,05-JUL-17 19:50:00,CST-6,05-JUL-17 21:15:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,PRINCETON,2,PRINCETON,33.1899,-96.5393,33.185,-96.5404
201707,5,1956,201707,5,2115,TEXAS,48,2017,July,Flash Flood,C,85,COLLIN,FWD,05-JUL-17 19:56:00,CST-6,05-JUL-17 21:15:00,0,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,2,MELISSA,2,MELISSA,33.3035,-96.593,33.3012,-96.5949
201707,5,2142,201707,5,2142,PENNSYLVANIA,42,2017,July,Debris Flow,C,19,BUTLER,PBZ,05-JUL-17 21:42:00,EST-5,05-JUL-17 21:42:00,0,0,0,0,0,0.00K,0.00K,Newspaper,,,Heavy Rain,,,,1,HOMEACRE,1,HOMEACRE,40.868,-79.9065,40.8706,-79.9091
201707,5,2158,201707,6,230,WEST VIRGINIA,54,2017,July,Flash Flood,C,103,WETZEL,PBZ,05-JUL-17 21:58:00,EST-5,06-JUL-17 02:30:00,0,0,0,0,0,0.00K,0.00K,911 Call Center,,,Heavy Rain,,,,1,MAUD,1,KNOB FORK,39.6343,-80.7447,39.6592,-80.5573
201707,5,2206,201707,6,130,PENNSYLVANIA,42,2017,July,Flash Flood,C,19,BUTLER,PBZ,05-JUL-17 22:06:00,EST-5,06-JUL-17 01:30:00,0,0,0,0,0,0.00K,0.00K,State Official,,,Heavy Rain,,,,0,HOMEACRE,1,BUTLER JCT,40.8702,-79.9147,40.8698,-79.8904
201707,5,2227,201707,6,130,PENNSYLVANIA,42,2017,July,Flash Flood,C,19,BUTLER,PBZ,05-JUL-17 22:27:00,EST-5,06-JUL-17 01:30:00,0,0,0,0,0,0.00K,0.00K,Social Media,,,Heavy Rain,,,,1,HOMEACRE,1,HOMEACRE,40.8573,-79.9097,40.8516,-79.9242
201708,5,130,201708,5,130,PENNSYLVANIA,42,2017,August,Flood,C,91,MONTGOMERY,PHI,05-AUG-17 01:30:00,EST-5,05-AUG-17 01:30:00,0,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,1,PENCOYD STATION,2,PENCOYD STATION,40.0108,-75.2071,40.0061,-75.1947
201708,5,342,201708,5,412,NEW JERSEY,34,2017,August,Flash Flood,C,31,PASSAIC,OKX,05-AUG-17 03:42:00,EST-5,05-AUG-17 04:12:00,0,0,0,0,0,0.00K,0.00K,Social Media,,,Heavy Rain,,,,1,CLIFTON,1,CLIFTON,40.8851,-74.1309,40.8786,-74.1502
201708,5,536,201708,5,606,NEW YORK,36,2017,August,Flash Flood,C,119,WESTCHESTER,OKX,05-AUG-17 05:36:00,EST-5,05-AUG-17 06:06:00,0,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,1,THORNWOOD,0,THORNWOOD,41.1256,-73.7874,41.125,-73.7847
201708,5,1202,201708,5,1402,KANSAS,20,2017,August,Flash Flood,C,37,CRAWFORD,SGF,05-AUG-17 12:02:00,CST-6,05-AUG-17 14:02:00,0,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,GIRARD,2,GIRARD,37.502,-94.888,37.5007,-94.8883
201708,5,1414,201708,5,1700,MASSACHUSETTS,25,2017,August,Flood,C,15,HAMPSHIRE,BOX,05-AUG-17 14:14:00,EST-5,05-AUG-17 17:00:00,0,0,0,0,0,0.00K,0.00K,Amateur Radio,,,Heavy Rain,,,,1,BAY STATE,1,NORTHAMPTON,42.3268,-72.6559,42.3327,-72.6448
201708,5,1455,201708,5,2100,LOUISIANA,22,2017,August,Flash Flood,C,71,ORLEANS,LIX,05-AUG-17 14:55:00,CST-6,05-AUG-17 21:00:00,0,0,0,0,0,5.00M,0.00K,Emergency Manager,,,Heavy Rain,,,,3,VIEUX CARRE,2,NEW ORLEANS,30.0091,-90.1165,29.9711,-90.1148
201708,5,1530,201708,5,1630,CALIFORNIA,6,2017,August,Flash Flood,C,43,MARIPOSA,HNX,05-AUG-17 15:30:00,PST-8,05-AUG-17 16:30:00,0,0,0,0,0,0.00K,0.00K,Park/Forest Service,,,Heavy Rain,,,,6,YOSEMITE LODGE,6,YOSEMITE LODGE,37.817,-119.4828,37.8256,-119.4759
201708,5,1530,201708,5,1730,UTAH,49,2017,August,Flash Flood,C,17,GARFIELD,SLC,05-AUG-17 15:30:00,MST-7,05-AUG-17 17:30:00,0,0,0,0,0,2.00K,0.00K,Department of Highways,,,Heavy Rain / Burn Area,,,,12,NATCH,11,NATCH,37.7278,-112.6188,37.7251,-112.6061
